x,y,w_r,w_l
10.1890,-1.9121,0.8838,0.8838
10.1864,-1.9160,0.8795,0.8795
10.1834,-1.9198,0.8752,0.8752
10.1799,-1.9233,0.8708,0.8708
10.1761,-1.9267,0.8665,0.8665
10.1720,-1.9300,0.8621,0.8621
10.1678,-1.9333,0.8578,0.8578
10.1635,-1.9365,0.8534,0.8534
10.1592,-1.9398,0.8491,0.8491
10.1551,-1.9430,0.8448,0.8448
10.1511,-1.9464,0.8404,0.8404
10.1475,-1.9499,0.8361,0.8361
10.1442,-1.9536,0.8317,0.8317
10.1415,-1.9574,0.8274,0.8274
10.1393,-1.9615,0.8242,0.8242
10.1377,-1.9658,0.8232,0.8232
10.1366,-1.9704,0.8221,0.8221
10.1361,-1.9752,0.8210,0.8210
10.1359,-1.9801,0.8200,0.8200
10.1362,-1.9852,0.8189,0.8189
10.1367,-1.9904,0.8178,0.8178
10.1374,-1.9957,0.8168,0.8168
10.1383,-2.0011,0.8157,0.8157
10.1393,-2.0065,0.8146,0.8146
10.1404,-2.0120,0.8137,0.8137
10.1414,-2.0174,0.8129,0.8129
10.1424,-2.0228,0.8121,0.8121
10.1432,-2.0281,0.8113,0.8113
10.1437,-2.0334,0.8106,0.8106
10.1440,-2.0385,0.8098,0.8098
10.1440,-2.0435,0.8090,0.8090
10.1436,-2.0483,0.8083,0.8083
10.1427,-2.0529,0.8075,0.8075
10.1412,-2.0573,0.8067,0.8067
10.1392,-2.0615,0.8048,0.8048
10.1366,-2.0654,0.8010,0.8010
10.1334,-2.0691,0.7971,0.7971
10.1299,-2.0726,0.7932,0.7932
10.1260,-2.0760,0.7894,0.7894
10.1219,-2.0793,0.7855,0.7855
10.1176,-2.0825,0.7817,0.7817
10.1133,-2.0858,0.7778,0.7778
10.1090,-2.0890,0.7740,0.7740
10.1049,-2.0923,0.7701,0.7701
10.1010,-2.0957,0.7662,0.7662
10.0974,-2.0992,0.7624,0.7624
10.0943,-2.1029,0.7585,0.7585
10.0916,-2.1068,0.7547,0.7547
10.0896,-2.1110,0.7516,0.7516
10.0882,-2.1154,0.7515,0.7515
10.0873,-2.1200,0.7513,0.7513
10.0870,-2.1249,0.7511,0.7511
10.0870,-2.1299,0.7510,0.7510
10.0873,-2.1350,0.7508,0.7508
10.0878,-2.1402,0.7506,0.7506
10.0884,-2.1455,0.7505,0.7505
10.0891,-2.1507,0.7503,0.7503
10.0897,-2.1560,0.7501,0.7501
10.0901,-2.1612,0.7500,0.7500
10.0903,-2.1663,0.7500,0.7500
10.0904,-2.1713,0.7500,0.7500
10.0903,-2.1763,0.7500,0.7500
10.0901,-2.1812,0.7500,0.7500
10.0900,-2.1861,0.7500,0.7500
10.0898,-2.1910,0.7500,0.7500
10.0897,-2.1960,0.7500,0.7500
10.0896,-2.2010,0.7500,0.7500
10.0898,-2.2060,0.7500,0.7500
10.0901,-2.2112,0.7500,0.7500
10.0906,-2.2164,0.7500,0.7500
10.0912,-2.2217,0.7500,0.7500
10.0919,-2.2269,0.7500,0.7500
10.0925,-2.2322,0.7500,0.7500
10.0929,-2.2373,0.7500,0.7500
10.0931,-2.2424,0.7500,0.7500
10.0929,-2.2474,0.7500,0.7500
10.0923,-2.2521,0.7500,0.7500
10.0912,-2.2567,0.7500,0.7500
10.0896,-2.2610,0.7492,0.7492
10.0872,-2.2650,0.7456,0.7456
10.0843,-2.2688,0.7421,0.7421
10.0810,-2.2724,0.7386,0.7386
10.0773,-2.2759,0.7350,0.7350
10.0732,-2.2792,0.7315,0.7315
10.0690,-2.2825,0.7280,0.7280
10.0648,-2.2857,0.7244,0.7244
10.0605,-2.2889,0.7209,0.7209
10.0563,-2.2922,0.7174,0.7174
10.0522,-2.2955,0.7138,0.7138
10.0485,-2.2990,0.7103,0.7103
10.0451,-2.3026,0.7067,0.7067
10.0422,-2.3064,0.7032,0.7032
10.0398,-2.3104,0.7000,0.7000
10.0381,-2.3147,0.7000,0.7000
10.0369,-2.3192,0.7000,0.7000
10.0362,-2.3239,0.7000,0.7000
10.0359,-2.3288,0.7000,0.7000
10.0360,-2.3338,0.7000,0.7000
10.0365,-2.3390,0.7000,0.7000
10.0372,-2.3443,0.7000,0.7000
10.0381,-2.3497,0.7000,0.7000
10.0390,-2.3551,0.7000,0.7000
10.0401,-2.3605,0.7000,0.7000
10.0411,-2.3659,0.7000,0.7000
10.0421,-2.3713,0.7000,0.7000
10.0430,-2.3767,0.7000,0.7000
10.0436,-2.3820,0.7000,0.7000
10.0440,-2.3871,0.7000,0.7000
10.0441,-2.3922,0.7000,0.7000
10.0437,-2.3970,0.7000,0.7000
10.0430,-2.4017,0.7000,0.7000
10.0417,-2.4062,0.7000,0.7000
10.0398,-2.4104,0.6997,0.6997
10.0373,-2.4144,0.6963,0.6963
10.0343,-2.4181,0.6929,0.6929
10.0308,-2.4217,0.6895,0.6895
10.0270,-2.4251,0.6861,0.6861
10.0230,-2.4284,0.6827,0.6827
10.0187,-2.4317,0.6793,0.6793
10.0144,-2.4349,0.6759,0.6759
10.0102,-2.4381,0.6725,0.6725
10.0060,-2.4414,0.6691,0.6691
10.0020,-2.4448,0.6657,0.6657
9.9984,-2.4482,0.6623,0.6623
9.9951,-2.4519,0.6589,0.6589
9.9923,-2.4557,0.6555,0.6555
9.9901,-2.4598,0.6521,0.6521
9.9885,-2.4642,0.6525,0.6525
9.9875,-2.4688,0.6530,0.6530
9.9870,-2.4736,0.6536,0.6536
9.9870,-2.4785,0.6542,0.6542
9.9872,-2.4836,0.6548,0.6548
9.9877,-2.4888,0.6553,0.6553
9.9883,-2.4941,0.6559,0.6559
9.9889,-2.4993,0.6565,0.6565
9.9895,-2.5046,0.6571,0.6571
9.9900,-2.5098,0.6576,0.6576
9.9903,-2.5149,0.6586,0.6586
9.9903,-2.5199,0.6595,0.6595
9.9903,-2.5249,0.6604,0.6604
9.9902,-2.5299,0.6614,0.6614
9.9900,-2.5348,0.6623,0.6623
9.9898,-2.5397,0.6633,0.6633
9.9897,-2.5447,0.6642,0.6642
9.9896,-2.5496,0.6652,0.6652
9.9897,-2.5547,0.6661,0.6661
9.9900,-2.5598,0.6670,0.6670
9.9905,-2.5650,0.6683,0.6683
9.9911,-2.5703,0.6696,0.6696
9.9917,-2.5755,0.6709,0.6709
9.9924,-2.5808,0.6722,0.6722
9.9929,-2.5860,0.6735,0.6735
9.9931,-2.5911,0.6748,0.6748
9.9931,-2.5961,0.6761,0.6761
9.9926,-2.6009,0.6774,0.6774
9.9916,-2.6055,0.6787,0.6787
9.9901,-2.6098,0.6800,0.6800
9.9879,-2.6139,0.6780,0.6780
9.9850,-2.6178,0.6759,0.6759
9.9817,-2.6214,0.6738,0.6738
9.9780,-2.6249,0.6716,0.6716
9.9740,-2.6282,0.6695,0.6695
9.9698,-2.6314,0.6674,0.6674
9.9655,-2.6347,0.6653,0.6653
9.9611,-2.6379,0.6631,0.6631
9.9569,-2.6411,0.6610,0.6610
9.9528,-2.6444,0.6589,0.6589
9.9490,-2.6479,0.6568,0.6568
9.9456,-2.6514,0.6546,0.6546
9.9427,-2.6552,0.6525,0.6525
9.9403,-2.6593,0.6504,0.6504
9.9386,-2.6636,0.6517,0.6517
9.9376,-2.6681,0.6538,0.6538
9.9370,-2.6729,0.6559,0.6559
9.9369,-2.6778,0.6580,0.6580
9.9371,-2.6829,0.6600,0.6600
9.9375,-2.6881,0.6621,0.6621
9.9381,-2.6933,0.6642,0.6642
9.9388,-2.6986,0.6663,0.6663
9.9394,-2.7039,0.6684,0.6684
9.9399,-2.7091,0.6705,0.6705
9.9402,-2.7142,0.6728,0.6728
9.9404,-2.7193,0.6752,0.6752
9.9403,-2.7243,0.6775,0.6775
9.9402,-2.7292,0.6799,0.6799
9.9401,-2.7342,0.6823,0.6823
9.9399,-2.7391,0.6847,0.6847
9.9397,-2.7440,0.6871,0.6871
9.9397,-2.7490,0.6894,0.6894
9.9397,-2.7540,0.6918,0.6918
9.9399,-2.7591,0.6942,0.6942
9.9404,-2.7643,0.6964,0.6964
9.9410,-2.7695,0.6985,0.6985
9.9416,-2.7748,0.7006,0.7006
9.9422,-2.7801,0.7028,0.7028
9.9427,-2.7853,0.7049,0.7049
9.9430,-2.7904,0.7070,0.7070
9.9430,-2.7954,0.7091,0.7091
9.9426,-2.8002,0.7113,0.7113
9.9417,-2.8049,0.7134,0.7134
9.9403,-2.8093,0.7155,0.7155
9.9382,-2.8134,0.7146,0.7146
9.9356,-2.8173,0.7131,0.7131
9.9324,-2.8210,0.7116,0.7116
9.9288,-2.8245,0.7101,0.7101
9.9249,-2.8279,0.7086,0.7086
9.9208,-2.8312,0.7071,0.7071
9.9165,-2.8344,0.7056,0.7056
9.9122,-2.8376,0.7041,0.7041
9.9079,-2.8409,0.7026,0.7026
9.9038,-2.8442,0.7011,0.7011
9.9000,-2.8476,0.6996,0.6996
9.8964,-2.8511,0.6981,0.6981
9.8933,-2.8548,0.6966,0.6966
9.8907,-2.8587,0.6951,0.6951
9.8887,-2.8629,0.6961,0.6961
9.8873,-2.8673,0.6982,0.6982
9.8864,-2.8719,0.7003,0.7003
9.8859,-2.8768,0.7025,0.7025
9.8859,-2.8818,0.7046,0.7046
9.8862,-2.8869,0.7067,0.7067
9.8868,-2.8921,0.7089,0.7089
9.8876,-2.8975,0.7110,0.7110
9.8886,-2.9029,0.7131,0.7131
9.8897,-2.9083,0.7152,0.7152
9.8907,-2.9138,0.7163,0.7163
9.8918,-2.9192,0.7168,0.7168
9.8927,-2.9246,0.7173,0.7173
9.8935,-2.9299,0.7178,0.7178
9.8940,-2.9351,0.7183,0.7183
9.8942,-2.9402,0.7189,0.7189
9.8941,-2.9452,0.7194,0.7194
9.8935,-2.9499,0.7199,0.7199
9.8923,-2.9544,0.7204,0.7204
9.8906,-2.9587,0.7210,0.7210
9.8883,-2.9628,0.7211,0.7211
9.8854,-2.9666,0.7211,0.7211
9.8820,-2.9701,0.7211,0.7211
9.8781,-2.9736,0.7211,0.7211
9.8740,-2.9769,0.7211,0.7211
9.8697,-2.9801,0.7211,0.7211
9.8654,-2.9833,0.7211,0.7211
9.8610,-2.9865,0.7211,0.7211
9.8567,-2.9897,0.7211,0.7211
9.8527,-2.9930,0.7211,0.7211
9.8490,-2.9965,0.7211,0.7211
9.8457,-3.0001,0.7211,0.7211
9.8429,-3.0040,0.7211,0.7211
9.8407,-3.0081,0.7211,0.7211
9.8393,-3.0125,0.7208,0.7208
9.8385,-3.0172,0.7203,0.7203
9.8383,-3.0221,0.7198,0.7198
9.8385,-3.0272,0.7193,0.7193
9.8390,-3.0324,0.7187,0.7187
9.8396,-3.0376,0.7182,0.7182
9.8402,-3.0428,0.7177,0.7177
9.8406,-3.0480,0.7172,0.7172
9.8407,-3.0531,0.7166,0.7166
9.8403,-3.0579,0.7161,0.7161
9.8394,-3.0625,0.7168,0.7168
9.8379,-3.0669,0.7184,0.7184
9.8358,-3.0711,0.7199,0.7199
9.8332,-3.0750,0.7215,0.7215
9.8302,-3.0787,0.7231,0.7231
9.8267,-3.0823,0.7247,0.7247
9.8230,-3.0858,0.7263,0.7263
9.8190,-3.0891,0.7278,0.7278
9.8147,-3.0924,0.7294,0.7294
9.8104,-3.0955,0.7310,0.7310
9.8059,-3.0987,0.7326,0.7326
9.8014,-3.1018,0.7342,0.7342
9.7969,-3.1050,0.7357,0.7357
9.7925,-3.1081,0.7373,0.7373
9.7882,-3.1114,0.7384,0.7384
9.7841,-3.1146,0.7387,0.7387
9.7802,-3.1180,0.7391,0.7391
9.7764,-3.1214,0.7395,0.7395
9.7727,-3.1249,0.7398,0.7398
9.7691,-3.1284,0.7402,0.7402
9.7656,-3.1319,0.7405,0.7405
9.7622,-3.1355,0.7409,0.7409
9.7588,-3.1391,0.7413,0.7413
9.7555,-3.1427,0.7416,0.7416
9.7522,-3.1464,0.7420,0.7420
9.7489,-3.1500,0.7423,0.7423
9.7457,-3.1537,0.7427,0.7427
9.7424,-3.1574,0.7430,0.7430
9.7391,-3.1610,0.7432,0.7432
9.7357,-3.1647,0.7428,0.7428
9.7323,-3.1683,0.7425,0.7425
9.7289,-3.1720,0.7421,0.7421
9.7254,-3.1756,0.7418,0.7418
9.7219,-3.1792,0.7414,0.7414
9.7184,-3.1828,0.7411,0.7411
9.7149,-3.1864,0.7407,0.7407
9.7113,-3.1899,0.7403,0.7403
9.7077,-3.1934,0.7400,0.7400
9.7041,-3.1969,0.7396,0.7396
9.7005,-3.2003,0.7393,0.7393
9.6968,-3.2037,0.7389,0.7389
9.6932,-3.2071,0.7385,0.7385
9.6895,-3.2105,0.7380,0.7380
9.6858,-3.2138,0.7364,0.7364
9.6821,-3.2170,0.7349,0.7349
9.6785,-3.2203,0.7333,0.7333
9.6748,-3.2236,0.7317,0.7317
9.6712,-3.2269,0.7301,0.7301
9.6676,-3.2302,0.7285,0.7285
9.6640,-3.2336,0.7270,0.7270
9.6604,-3.2370,0.7254,0.7254
9.6569,-3.2406,0.7238,0.7238
9.6534,-3.2442,0.7222,0.7222
9.6500,-3.2479,0.7206,0.7206
9.6466,-3.2518,0.7191,0.7191
9.6433,-3.2558,0.7175,0.7175
9.6400,-3.2600,0.7159,0.7159
9.6368,-3.2643,0.7144,0.7144
9.6337,-3.2688,0.7129,0.7129
9.6305,-3.2733,0.7114,0.7114
9.6274,-3.2778,0.7099,0.7099
9.6242,-3.2823,0.7084,0.7084
9.6210,-3.2866,0.7069,0.7069
9.6178,-3.2908,0.7054,0.7054
9.6144,-3.2947,0.7039,0.7039
9.6109,-3.2983,0.7024,0.7024
9.6072,-3.3016,0.7008,0.7008
9.6034,-3.3044,0.6993,0.6993
9.5994,-3.3068,0.6978,0.6978
9.5951,-3.3086,0.6963,0.6963
9.5906,-3.3099,0.6948,0.6948
9.5859,-3.3105,0.6960,0.6960
9.5809,-3.3106,0.6976,0.6976
9.5758,-3.3103,0.6992,0.6992
9.5706,-3.3098,0.7008,0.7008
9.5653,-3.3091,0.7024,0.7024
9.5601,-3.3086,0.7040,0.7040
9.5549,-3.3082,0.7056,0.7056
9.5499,-3.3082,0.7072,0.7072
9.5451,-3.3087,0.7088,0.7088
9.5406,-3.3098,0.7104,0.7104
9.5364,-3.3117,0.7097,0.7097
9.5325,-3.3143,0.7085,0.7085
9.5288,-3.3175,0.7074,0.7074
9.5253,-3.3212,0.7063,0.7063
9.5220,-3.3252,0.7051,0.7051
9.5188,-3.3295,0.7040,0.7040
9.5156,-3.3340,0.7029,0.7029
9.5125,-3.3384,0.7017,0.7017
9.5093,-3.3428,0.7006,0.7006
9.5060,-3.3470,0.6995,0.6995
9.5026,-3.3509,0.6983,0.6983
9.4990,-3.3544,0.6972,0.6972
9.4952,-3.3573,0.6961,0.6961
9.4912,-3.3595,0.6949,0.6949
9.4868,-3.3610,0.6946,0.6946
9.4821,-3.3618,0.6946,0.6946
9.4772,-3.3620,0.6946,0.6946
9.4721,-3.3618,0.6946,0.6946
9.4669,-3.3614,0.6946,0.6946
9.4617,-3.3608,0.6946,0.6946
9.4565,-3.3602,0.6946,0.6946
9.4513,-3.3597,0.6946,0.6946
9.4462,-3.3596,0.6946,0.6946
9.4413,-3.3598,0.6946,0.6946
9.4366,-3.3607,0.6946,0.6946
9.4322,-3.3620,0.6946,0.6946
9.4280,-3.3640,0.6946,0.6946
9.4240,-3.3664,0.6946,0.6946
9.4202,-3.3692,0.6946,0.6946
9.4165,-3.3725,0.6946,0.6946
9.4130,-3.3761,0.6946,0.6946
9.4097,-3.3800,0.6946,0.6946
9.4064,-3.3843,0.6946,0.6946
9.4032,-3.3887,0.6946,0.6946
9.4002,-3.3933,0.6946,0.6946
9.3971,-3.3981,0.6946,0.6946
9.3942,-3.4030,0.6946,0.6946
9.3912,-3.4079,0.6946,0.6946
9.3883,-3.4129,0.6931,0.6931
9.3853,-3.4179,0.6905,0.6905
9.3823,-3.4227,0.6879,0.6879
9.3793,-3.4275,0.6852,0.6852
9.3762,-3.4321,0.6826,0.6826
9.3730,-3.4365,0.6800,0.6800
9.3698,-3.4407,0.6774,0.6774
9.3664,-3.4446,0.6748,0.6748
9.3628,-3.4481,0.6722,0.6722
9.3592,-3.4513,0.6696,0.6696
9.3553,-3.4541,0.6669,0.6669
9.3513,-3.4564,0.6643,0.6643
9.3470,-3.4583,0.6617,0.6617
9.3426,-3.4595,0.6591,0.6591
9.3379,-3.4602,0.6581,0.6581
9.3329,-3.4604,0.6590,0.6590
9.3278,-3.4602,0.6600,0.6600
9.3226,-3.4597,0.6609,0.6609
9.3174,-3.4591,0.6618,0.6618
9.3121,-3.4585,0.6628,0.6628
9.3069,-3.4580,0.6637,0.6637
9.3019,-3.4579,0.6647,0.6647
9.2970,-3.4583,0.6656,0.6656
9.2924,-3.4592,0.6666,0.6666
9.2881,-3.4608,0.6660,0.6660
9.2841,-3.4633,0.6635,0.6635
9.2804,-3.4663,0.6611,0.6611
9.2769,-3.4699,0.6586,0.6586
9.2735,-3.4739,0.6562,0.6562
9.2703,-3.4782,0.6537,0.6537
9.2671,-3.4826,0.6513,0.6513
9.2640,-3.4871,0.6488,0.6488
9.2608,-3.4916,0.6464,0.6464
9.2576,-3.4959,0.6439,0.6439
9.2542,-3.4998,0.6415,0.6415
9.2507,-3.5034,0.6390,0.6390
9.2470,-3.5064,0.6366,0.6366
9.2430,-3.5088,0.6341,0.6341
9.2386,-3.5104,0.6330,0.6330
9.2340,-3.5112,0.6348,0.6348
9.2290,-3.5114,0.6365,0.6365
9.2239,-3.5112,0.6383,0.6383
9.2187,-3.5106,0.6400,0.6400
9.2134,-3.5099,0.6418,0.6418
9.2081,-3.5093,0.6435,0.6435
9.2030,-3.5088,0.6453,0.6453
9.1979,-3.5088,0.6470,0.6470
9.1931,-3.5093,0.6488,0.6488
9.1886,-3.5105,0.6491,0.6491
9.1844,-3.5124,0.6461,0.6461
9.1805,-3.5151,0.6432,0.6432
9.1769,-3.5183,0.6402,0.6402
9.1734,-3.5220,0.6373,0.6373
9.1701,-3.5260,0.6343,0.6343
9.1668,-3.5303,0.6314,0.6314
9.1637,-3.5347,0.6284,0.6284
9.1605,-3.5392,0.6255,0.6255
9.1573,-3.5436,0.6225,0.6225
9.1541,-3.5477,0.6196,0.6196
9.1507,-3.5516,0.6166,0.6166
9.1471,-3.5551,0.6137,0.6137
9.1433,-3.5580,0.6107,0.6107
9.1393,-3.5604,0.6085,0.6085
9.1350,-3.5620,0.6095,0.6095
9.1304,-3.5630,0.6105,0.6105
9.1256,-3.5635,0.6115,0.6115
9.1206,-3.5636,0.6125,0.6125
9.1155,-3.5633,0.6135,0.6135
9.1103,-3.5628,0.6146,0.6146
9.1050,-3.5621,0.6156,0.6156
9.0997,-3.5613,0.6166,0.6166
9.0943,-3.5605,0.6176,0.6176
9.0891,-3.5599,0.6187,0.6187
9.0839,-3.5594,0.6201,0.6201
9.0787,-3.5591,0.6215,0.6215
9.0737,-3.5589,0.6229,0.6229
9.0686,-3.5589,0.6243,0.6243
9.0637,-3.5589,0.6257,0.6257
9.0587,-3.5590,0.6271,0.6271
9.0538,-3.5592,0.6285,0.6285
9.0489,-3.5595,0.6299,0.6299
9.0440,-3.5598,0.6313,0.6313
9.0391,-3.5601,0.6328,0.6328
9.0342,-3.5603,0.6345,0.6345
9.0294,-3.5606,0.6363,0.6363
9.0244,-3.5608,0.6380,0.6380
9.0195,-3.5610,0.6398,0.6398
9.0146,-3.5611,0.6415,0.6415
9.0096,-3.5611,0.6433,0.6433
9.0045,-3.5610,0.6451,0.6451
8.9994,-3.5608,0.6468,0.6468
8.9943,-3.5604,0.6486,0.6486
8.9891,-3.5599,0.6496,0.6496
8.9838,-3.5592,0.6472,0.6472
8.9785,-3.5585,0.6449,0.6449
8.9732,-3.5578,0.6425,0.6425
8.9679,-3.5572,0.6402,0.6402
8.9628,-3.5568,0.6378,0.6378
8.9577,-3.5566,0.6355,0.6355
8.9528,-3.5568,0.6331,0.6331
8.9480,-3.5575,0.6308,0.6308
8.9435,-3.5586,0.6284,0.6284
8.9392,-3.5604,0.6263,0.6263
8.9352,-3.5628,0.6250,0.6250
8.9315,-3.5657,0.6237,0.6237
8.9279,-3.5691,0.6224,0.6224
8.9244,-3.5729,0.6211,0.6211
8.9211,-3.5770,0.6198,0.6198
8.9179,-3.5812,0.6185,0.6185
8.9147,-3.5855,0.6172,0.6172
8.9114,-3.5898,0.6160,0.6160
8.9082,-3.5940,0.6147,0.6147
8.9048,-3.5980,0.6134,0.6134
8.9014,-3.6017,0.6121,0.6121
8.8977,-3.6050,0.6108,0.6108
8.8939,-3.6078,0.6095,0.6095
8.8898,-3.6101,0.6083,0.6083
8.8855,-3.6117,0.6093,0.6093
8.8809,-3.6127,0.6104,0.6104
8.8761,-3.6132,0.6114,0.6114
8.8711,-3.6133,0.6124,0.6124
8.8661,-3.6131,0.6134,0.6134
8.8609,-3.6126,0.6144,0.6144
8.8556,-3.6120,0.6155,0.6155
8.8503,-3.6113,0.6165,0.6165
8.8450,-3.6106,0.6175,0.6175
8.8398,-3.6100,0.6185,0.6185
8.8346,-3.6096,0.6185,0.6185
8.8295,-3.6093,0.6185,0.6185
8.8244,-3.6091,0.6185,0.6185
8.8194,-3.6091,0.6185,0.6185
8.8144,-3.6092,0.6185,0.6185
8.8095,-3.6093,0.6185,0.6185
8.8046,-3.6095,0.6185,0.6185
8.7996,-3.6097,0.6185,0.6185
8.7947,-3.6098,0.6185,0.6185
8.7898,-3.6100,0.6184,0.6184
8.7848,-3.6101,0.6174,0.6174
8.7798,-3.6102,0.6164,0.6164
8.7749,-3.6102,0.6154,0.6154
8.7699,-3.6102,0.6143,0.6143
8.7649,-3.6102,0.6133,0.6133
8.7598,-3.6102,0.6123,0.6123
8.7548,-3.6101,0.6113,0.6113
8.7498,-3.6101,0.6103,0.6103
8.7448,-3.6100,0.6092,0.6092
8.7398,-3.6100,0.6082,0.6082
8.7347,-3.6100,0.6076,0.6076
8.7297,-3.6099,0.6070,0.6070
8.7247,-3.6099,0.6064,0.6064
8.7197,-3.6099,0.6058,0.6058
8.7147,-3.6099,0.6051,0.6051
8.7097,-3.6100,0.6045,0.6045
8.7047,-3.6100,0.6039,0.6039
8.6997,-3.6100,0.6033,0.6033
8.6947,-3.6100,0.6027,0.6027
8.6897,-3.6100,0.6021,0.6021
8.6847,-3.6100,0.6019,0.6019
8.6797,-3.6100,0.6017,0.6017
8.6747,-3.6100,0.6014,0.6014
8.6697,-3.6100,0.6012,0.6012
8.6647,-3.6100,0.6010,0.6010
8.6597,-3.6100,0.6008,0.6008
8.6547,-3.6100,0.6006,0.6006
8.6497,-3.6100,0.6004,0.6004
8.6447,-3.6100,0.6002,0.6002
8.6397,-3.6100,0.6000,0.6000
8.6347,-3.6100,0.6000,0.6000
8.6297,-3.6100,0.6000,0.6000
8.6247,-3.6100,0.6000,0.6000
8.6198,-3.6100,0.6000,0.6000
8.6148,-3.6101,0.6000,0.6000
8.6098,-3.6101,0.6000,0.6000
8.6048,-3.6101,0.6000,0.6000
8.5997,-3.6100,0.6000,0.6000
8.5947,-3.6100,0.6000,0.6000
8.5897,-3.6100,0.6000,0.6000
8.5847,-3.6100,0.6000,0.6000
8.5797,-3.6099,0.6000,0.6000
8.5747,-3.6099,0.6000,0.6000
8.5696,-3.6098,0.6000,0.6000
8.5646,-3.6098,0.6000,0.6000
8.5596,-3.6098,0.6000,0.6000
8.5546,-3.6098,0.6000,0.6000
8.5496,-3.6098,0.6000,0.6000
8.5447,-3.6099,0.6000,0.6000
8.5397,-3.6100,0.6000,0.6000
8.5348,-3.6102,0.6000,0.6000
8.5299,-3.6103,0.6000,0.6000
8.5250,-3.6105,0.6000,0.6000
8.5200,-3.6107,0.6000,0.6000
8.5151,-3.6108,0.6000,0.6000
8.5101,-3.6108,0.6000,0.6000
8.5051,-3.6108,0.6000,0.6000
8.5000,-3.6106,0.6000,0.6000
8.4949,-3.6104,0.6000,0.6000
8.4897,-3.6100,0.6000,0.6000
8.4844,-3.6094,0.6000,0.6000
8.4791,-3.6088,0.6000,0.6000
8.4738,-3.6081,0.6000,0.6000
8.4685,-3.6075,0.6000,0.6000
8.4633,-3.6071,0.6000,0.6000
8.4582,-3.6069,0.6000,0.6000
8.4533,-3.6071,0.6000,0.6000
8.4485,-3.6076,0.6000,0.6000
8.4440,-3.6086,0.6000,0.6000
8.4397,-3.6101,0.6000,0.6000
8.4358,-3.6123,0.6000,0.6000
8.4320,-3.6149,0.6000,0.6000
8.4285,-3.6181,0.6000,0.6000
8.4251,-3.6216,0.6000,0.6000
8.4219,-3.6254,0.6000,0.6000
8.4187,-3.6294,0.6000,0.6000
8.4155,-3.6336,0.6000,0.6000
8.4124,-3.6378,0.6000,0.6000
8.4091,-3.6420,0.6000,0.6000
8.4058,-3.6461,0.6000,0.6000
8.4023,-3.6500,0.6000,0.6000
8.3986,-3.6536,0.6000,0.6000
8.3946,-3.6569,0.6000,0.6000
8.3903,-3.6598,0.6000,0.6000
8.3858,-3.6622,0.6000,0.6000
8.3809,-3.6640,0.6000,0.6000
8.3759,-3.6653,0.6000,0.6000
8.3707,-3.6661,0.6000,0.6000
8.3654,-3.6664,0.6000,0.6000
8.3601,-3.6662,0.6000,0.6000
8.3549,-3.6655,0.6000,0.6000
8.3498,-3.6642,0.6000,0.6000
8.3450,-3.6625,0.6000,0.6000
8.3403,-3.6602,0.6000,0.6000
8.3360,-3.6574,0.6001,0.6001
8.3320,-3.6542,0.6003,0.6003
8.3283,-3.6506,0.6004,0.6004
8.3248,-3.6467,0.6006,0.6006
8.3214,-3.6427,0.6007,0.6007
8.3181,-3.6385,0.6009,0.6009
8.3149,-3.6343,0.6010,0.6010
8.3118,-3.6301,0.6012,0.6012
8.3086,-3.6260,0.6013,0.6013
8.3054,-3.6222,0.6015,0.6015
8.3020,-3.6186,0.6016,0.6016
8.2985,-3.6154,0.6018,0.6018
8.2948,-3.6126,0.6019,0.6019
8.2909,-3.6104,0.6020,0.6020
8.2867,-3.6088,0.6026,0.6026
8.2822,-3.6077,0.6032,0.6032
8.2775,-3.6071,0.6038,0.6038
8.2726,-3.6069,0.6044,0.6044
8.2675,-3.6070,0.6050,0.6050
8.2623,-3.6074,0.6057,0.6057
8.2570,-3.6080,0.6063,0.6063
8.2517,-3.6086,0.6069,0.6069
8.2464,-3.6093,0.6075,0.6075
8.2411,-3.6099,0.6081,0.6081
8.2359,-3.6104,0.6091,0.6091
8.2307,-3.6107,0.6101,0.6101
8.2256,-3.6109,0.6111,0.6111
8.2206,-3.6110,0.6121,0.6121
8.2156,-3.6110,0.6132,0.6132
8.2106,-3.6109,0.6142,0.6142
8.2057,-3.6108,0.6152,0.6152
8.2008,-3.6106,0.6162,0.6162
8.1959,-3.6103,0.6172,0.6172
8.1910,-3.6101,0.6183,0.6183
8.1861,-3.6098,0.6196,0.6196
8.1813,-3.6095,0.6210,0.6210
8.1764,-3.6093,0.6224,0.6224
8.1714,-3.6091,0.6238,0.6238
8.1665,-3.6090,0.6252,0.6252
8.1615,-3.6090,0.6266,0.6266
8.1565,-3.6090,0.6280,0.6280
8.1514,-3.6092,0.6294,0.6294
8.1463,-3.6095,0.6308,0.6308
8.1411,-3.6099,0.6322,0.6322
8.1358,-3.6105,0.6338,0.6338
8.1306,-3.6112,0.6356,0.6356
8.1253,-3.6119,0.6374,0.6374
8.1200,-3.6125,0.6391,0.6391
8.1148,-3.6130,0.6409,0.6409
8.1097,-3.6133,0.6426,0.6426
8.1047,-3.6132,0.6444,0.6444
8.0999,-3.6128,0.6461,0.6461
8.0953,-3.6119,0.6479,0.6479
8.0909,-3.6104,0.6496,0.6496
8.0867,-3.6083,0.6487,0.6487
8.0829,-3.6056,0.6470,0.6470
8.0792,-3.6024,0.6454,0.6454
